"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
100.017810872156 "BC-NextCows_4" 26 "RZR (fertility)" "BC-NextCows_4" 4 "BC-NextCows"
99.6209722446746 "BC-NextCows_5" 3 "RZR (fertility)" "BC-NextCows_5" 5 "BC-NextCows"
98.7752317666057 "BC-NextCows_5" 4 "RZR (fertility)" "BC-NextCows_5" 5 "BC-NextCows"
98.7740381309336 "BC-NextCows_5" 5 "RZR (fertility)" "BC-NextCows_5" 5 "BC-NextCows"
99.218914770079 "BC-NextCows_5" 6 "RZR (fertility)" "BC-NextCows_5" 5 "BC-NextCows"
101.432883823487 "BC-NextCows_5" 7 "RZR (fertility)" "BC-NextCows_5" 5 "BC-NextCows"
99.4314758081886 "BC-NextCows_6" 8 "RZR (fertility)" "BC-NextCows_6" 6 "BC-NextCows"
98.7553117208546 "BC-NextCows_6" 9 "RZR (fertility)" "BC-NextCows_6" 6 "BC-NextCows"
98.0381881398501 "BC-NextCows_6" 10 "RZR (fertility)" "BC-NextCows_6" 6 "BC-NextCows"
99.2272733936759 "BC-NextCows_6" 11 "RZR (fertility)" "BC-NextCows_6" 6 "BC-NextCows"
97.6977566536708 "BC-NextCows_6" 12 "RZR (fertility)" "BC-NextCows_6" 6 "BC-NextCows"
102.732202780167 "BC-NextCows_7" 13 "RZR (fertility)" "BC-NextCows_7" 7 "BC-NextCows"
101.030188039772 "BC-NextCows_7" 14 "RZR (fertility)" "BC-NextCows_7" 7 "BC-NextCows"
100.84130527338 "BC-NextCows_7" 15 "RZR (fertility)" "BC-NextCows_7" 7 "BC-NextCows"
102.245942298433 "BC-NextCows_7" 16 "RZR (fertility)" "BC-NextCows_7" 7 "BC-NextCows"
100.501993390187 "BC-NextCows_7" 17 "RZR (fertility)" "BC-NextCows_7" 7 "BC-NextCows"
103.003410291173 "BC-NextCows_8" 18 "RZR (fertility)" "BC-NextCows_8" 8 "BC-NextCows"
103.669401953509 "BC-NextCows_8" 19 "RZR (fertility)" "BC-NextCows_8" 8 "BC-NextCows"
102.766867385644 "BC-NextCows_8" 20 "RZR (fertility)" "BC-NextCows_8" 8 "BC-NextCows"
102.982210079237 "BC-NextCows_8" 21 "RZR (fertility)" "BC-NextCows_8" 8 "BC-NextCows"
103.169157322219 "BC-NextCows_8" 22 "RZR (fertility)" "BC-NextCows_8" 8 "BC-NextCows"
101.836609010721 "BC-NextCows_9" 0 "RZR (fertility)" "BC-NextCows_9" 9 "BC-NextCows"
100.739372011623 "BC-NextCows_9" 23 "RZR (fertility)" "BC-NextCows_9" 9 "BC-NextCows"
99.3982594401444 "BC-NextCows_9" 24 "RZR (fertility)" "BC-NextCows_9" 9 "BC-NextCows"
100.180405711572 "BC-NextCows_9" 25 "RZR (fertility)" "BC-NextCows_9" 9 "BC-NextCows"
100.201633955092 "BC-NextCows_9" 26 "RZR (fertility)" "BC-NextCows_9" 9 "BC-NextCows"
100.663523271076 "BC-NextCows_10" 1 "RZR (fertility)" "BC-NextCows_10" 10 "BC-NextCows"
100.717680928803 "BC-NextCows_10" 2 "RZR (fertility)" "BC-NextCows_10" 10 "BC-NextCows"
101.535283334955 "BC-NextCows_10" 3 "RZR (fertility)" "BC-NextCows_10" 10 "BC-NextCows"
100.210492826743 "BC-NextCows_10" 4 "RZR (fertility)" "BC-NextCows_10" 10 "BC-NextCows"
101.188161533019 "BC-NextCows_10" 5 "RZR (fertility)" "BC-NextCows_10" 10 "BC-NextCows"
102.850666032585 "BC-NextCows_11" 6 "RZR (fertility)" "BC-NextCows_11" 11 "BC-NextCows"
102.52970145348 "BC-NextCows_11" 7 "RZR (fertility)" "BC-NextCows_11" 11 "BC-NextCows"
102.277213107685 "BC-NextCows_11" 8 "RZR (fertility)" "BC-NextCows_11" 11 "BC-NextCows"
102.801507169414 "BC-NextCows_11" 9 "RZR (fertility)" "BC-NextCows_11" 11 "BC-NextCows"
101.616944163361 "BC-NextCows_11" 10 "RZR (fertility)" "BC-NextCows_11" 11 "BC-NextCows"
103.437791577193 "BC-NextCows_12" 11 "RZR (fertility)" "BC-NextCows_12" 12 "BC-NextCows"
103.43044986981 "BC-NextCows_12" 12 "RZR (fertility)" "BC-NextCows_12" 12 "BC-NextCows"
102.715574105323 "BC-NextCows_12" 13 "RZR (fertility)" "BC-NextCows_12" 12 "BC-NextCows"
103.436944893031 "BC-NextCows_12" 14 "RZR (fertility)" "BC-NextCows_12" 12 "BC-NextCows"
102.473494993789 "BC-NextCows_12" 15 "RZR (fertility)" "BC-NextCows_12" 12 "BC-NextCows"
101.865818296247 "BC-NextCows_13" 16 "RZR (fertility)" "BC-NextCows_13" 13 "BC-NextCows"
101.999527473968 "BC-NextCows_13" 17 "RZR (fertility)" "BC-NextCows_13" 13 "BC-NextCows"
102.165837039399 "BC-NextCows_13" 18 "RZR (fertility)" "BC-NextCows_13" 13 "BC-NextCows"
102.379458276035 "BC-NextCows_13" 19 "RZR (fertility)" "BC-NextCows_13" 13 "BC-NextCows"
101.898920740045 "BC-NextCows_13" 20 "RZR (fertility)" "BC-NextCows_13" 13 "BC-NextCows"
103.332750671127 "BC-NextCows_14" 21 "RZR (fertility)" "BC-NextCows_14" 14 "BC-NextCows"
103.880193261828 "BC-NextCows_14" 22 "RZR (fertility)" "BC-NextCows_14" 14 "BC-NextCows"
104.461727846885 "BC-NextCows_14" 23 "RZR (fertility)" "BC-NextCows_14" 14 "BC-NextCows"
103.510662960718 "BC-NextCows_14" 24 "RZR (fertility)" "BC-NextCows_14" 14 "BC-NextCows"
103.510566302727 "BC-NextCows_14" 25 "RZR (fertility)" "BC-NextCows_14" 14 "BC-NextCows"
103.789059258359 "BC-NextCows_15" 0 "RZR (fertility)" "BC-NextCows_15" 15 "BC-NextCows"
103.834723770137 "BC-NextCows_15" 1 "RZR (fertility)" "BC-NextCows_15" 15 "BC-NextCows"
104.873857096951 "BC-NextCows_15" 2 "RZR (fertility)" "BC-NextCows_15" 15 "BC-NextCows"
104.965673569281 "BC-NextCows_15" 3 "RZR (fertility)" "BC-NextCows_15" 15 "BC-NextCows"
103.027354452564 "BC-NextCows_15" 26 "RZR (fertility)" "BC-NextCows_15" 15 "BC-NextCows"
104.167830159681 "BC-NextCows_16" 4 "RZR (fertility)" "BC-NextCows_16" 16 "BC-NextCows"
104.01126547268 "BC-NextCows_16" 5 "RZR (fertility)" "BC-NextCows_16" 16 "BC-NextCows"
103.057251216866 "BC-NextCows_16" 6 "RZR (fertility)" "BC-NextCows_16" 16 "BC-NextCows"
103.687257542654 "BC-NextCows_16" 7 "RZR (fertility)" "BC-NextCows_16" 16 "BC-NextCows"
103.825106253709 "BC-NextCows_16" 8 "RZR (fertility)" "BC-NextCows_16" 16 "BC-NextCows"
103.364211981262 "BC-NextCows_17" 9 "RZR (fertility)" "BC-NextCows_17" 17 "BC-NextCows"
102.280029389936 "BC-NextCows_17" 10 "RZR (fertility)" "BC-NextCows_17" 17 "BC-NextCows"
103.734442846093 "BC-NextCows_17" 11 "RZR (fertility)" "BC-NextCows_17" 17 "BC-NextCows"
102.038683336617 "BC-NextCows_17" 12 "RZR (fertility)" "BC-NextCows_17" 17 "BC-NextCows"
102.438613049854 "BC-NextCows_17" 13 "RZR (fertility)" "BC-NextCows_17" 17 "BC-NextCows"
102.687612353966 "BC-NextCows_18" 14 "RZR (fertility)" "BC-NextCows_18" 18 "BC-NextCows"
102.381880255961 "BC-NextCows_18" 15 "RZR (fertility)" "BC-NextCows_18" 18 "BC-NextCows"
103.680960151574 "BC-NextCows_18" 16 "RZR (fertility)" "BC-NextCows_18" 18 "BC-NextCows"
103.305772245497 "BC-NextCows_18" 17 "RZR (fertility)" "BC-NextCows_18" 18 "BC-NextCows"
103.364379588777 "BC-NextCows_18" 18 "RZR (fertility)" "BC-NextCows_18" 18 "BC-NextCows"
101.773159283597 "BC-NextCows_19" 19 "RZR (fertility)" "BC-NextCows_19" 19 "BC-NextCows"
101.055644890417 "BC-NextCows_19" 20 "RZR (fertility)" "BC-NextCows_19" 19 "BC-NextCows"
101.143857907693 "BC-NextCows_19" 21 "RZR (fertility)" "BC-NextCows_19" 19 "BC-NextCows"
101.234386485338 "BC-NextCows_19" 22 "RZR (fertility)" "BC-NextCows_19" 19 "BC-NextCows"
100.47773205085 "BC-NextCows_19" 23 "RZR (fertility)" "BC-NextCows_19" 19 "BC-NextCows"
101.475001816269 "BC-NextCows_20" 0 "RZR (fertility)" "BC-NextCows_20" 20 "BC-NextCows"
102.686121736382 "BC-NextCows_20" 1 "RZR (fertility)" "BC-NextCows_20" 20 "BC-NextCows"
103.145623433581 "BC-NextCows_20" 24 "RZR (fertility)" "BC-NextCows_20" 20 "BC-NextCows"
102.390217256082 "BC-NextCows_20" 25 "RZR (fertility)" "BC-NextCows_20" 20 "BC-NextCows"
101.7229747037 "BC-NextCows_20" 26 "RZR (fertility)" "BC-NextCows_20" 20 "BC-NextCows"
100.778544661324 "BC-NextCows_21" 2 "RZR (fertility)" "BC-NextCows_21" 21 "BC-NextCows"
100.482915908621 "BC-NextCows_21" 3 "RZR (fertility)" "BC-NextCows_21" 21 "BC-NextCows"
99.9696440971113 "BC-NextCows_21" 4 "RZR (fertility)" "BC-NextCows_21" 21 "BC-NextCows"
101.057787852197 "BC-NextCows_21" 5 "RZR (fertility)" "BC-NextCows_21" 21 "BC-NextCows"
99.803624340814 "BC-NextCows_21" 6 "RZR (fertility)" "BC-NextCows_21" 21 "BC-NextCows"
99.825931886128 "BC-NextCows_22" 7 "RZR (fertility)" "BC-NextCows_22" 22 "BC-NextCows"
101.762240529933 "BC-NextCows_22" 8 "RZR (fertility)" "BC-NextCows_22" 22 "BC-NextCows"
100.612155118975 "BC-NextCows_22" 9 "RZR (fertility)" "BC-NextCows_22" 22 "BC-NextCows"
101.418697716736 "BC-NextCows_22" 10 "RZR (fertility)" "BC-NextCows_22" 22 "BC-NextCows"
100.951514704771 "BC-NextCows_22" 11 "RZR (fertility)" "BC-NextCows_22" 22 "BC-NextCows"
99.0443008179298 "BC-NextCows_23" 12 "RZR (fertility)" "BC-NextCows_23" 23 "BC-NextCows"
99.6598795699132 "BC-NextCows_23" 13 "RZR (fertility)" "BC-NextCows_23" 23 "BC-NextCows"
99.5017417556193 "BC-NextCows_23" 14 "RZR (fertility)" "BC-NextCows_23" 23 "BC-NextCows"
98.7602077334604 "BC-NextCows_23" 15 "RZR (fertility)" "BC-NextCows_23" 23 "BC-NextCows"
98.7672491549225 "BC-NextCows_23" 16 "RZR (fertility)" "BC-NextCows_23" 23 "BC-NextCows"
100.454196331722 "BC-NextCows_24" 17 "RZR (fertility)" "BC-NextCows_24" 24 "BC-NextCows"
101.058461880939 "BC-NextCows_24" 18 "RZR (fertility)" "BC-NextCows_24" 24 "BC-NextCows"
100.466309975584 "BC-NextCows_24" 19 "RZR (fertility)" "BC-NextCows_24" 24 "BC-NextCows"
100.54037261476 "BC-NextCows_24" 20 "RZR (fertility)" "BC-NextCows_24" 24 "BC-NextCows"
102.113930992022 "BC-NextCows_24" 21 "RZR (fertility)" "BC-NextCows_24" 24 "BC-NextCows"
102.017741803583 "BC-NextCows_25" 22 "RZR (fertility)" "BC-NextCows_25" 25 "BC-NextCows"
101.683458645535 "BC-NextCows_25" 23 "RZR (fertility)" "BC-NextCows_25" 25 "BC-NextCows"
101.414975696715 "BC-NextCows_25" 24 "RZR (fertility)" "BC-NextCows_25" 25 "BC-NextCows"
101.504537980942 "BC-NextCows_25" 25 "RZR (fertility)" "BC-NextCows_25" 25 "BC-NextCows"
101.493308811399 "BC-NextCows_25" 26 "RZR (fertility)" "BC-NextCows_25" 25 "BC-NextCows"
100.172785647392 "BC-SelectedBulls" 4 "RZR (fertility)" "BC-SelectedBulls" 0 "BC-SelectedBulls"
101.694669310943 "BC-SelectedBulls_1" 9 "RZR (fertility)" "BC-SelectedBulls_1" 1 "BC-SelectedBulls"
97.4112094628018 "BC-SelectedBulls_2" 14 "RZR (fertility)" "BC-SelectedBulls_2" 2 "BC-SelectedBulls"
100.634020137955 "BC-SelectedBulls_3" 19 "RZR (fertility)" "BC-SelectedBulls_3" 3 "BC-SelectedBulls"
99.3458855339535 "BC-SelectedBulls_4" 24 "RZR (fertility)" "BC-SelectedBulls_4" 4 "BC-SelectedBulls"
98.5288641807732 "BC-SelectedBulls_5" 2 "RZR (fertility)" "BC-SelectedBulls_5" 5 "BC-SelectedBulls"
98.4112386917815 "BC-SelectedBulls_6" 7 "RZR (fertility)" "BC-SelectedBulls_6" 6 "BC-SelectedBulls"
104.200743463425 "BC-SelectedBulls_7" 12 "RZR (fertility)" "BC-SelectedBulls_7" 7 "BC-SelectedBulls"
104.478618315151 "BC-SelectedBulls_8" 17 "RZR (fertility)" "BC-SelectedBulls_8" 8 "BC-SelectedBulls"
97.3048664166042 "BC-SelectedBulls_9" 22 "RZR (fertility)" "BC-SelectedBulls_9" 9 "BC-SelectedBulls"
100.732901784339 "BC-SelectedBulls_10" 0 "RZR (fertility)" "BC-SelectedBulls_10" 10 "BC-SelectedBulls"
103.808518227178 "BC-SelectedBulls_11" 5 "RZR (fertility)" "BC-SelectedBulls_11" 11 "BC-SelectedBulls"
104.079299808611 "BC-SelectedBulls_12" 10 "RZR (fertility)" "BC-SelectedBulls_12" 12 "BC-SelectedBulls"
101.372439184016 "BC-SelectedBulls_13" 15 "RZR (fertility)" "BC-SelectedBulls_13" 13 "BC-SelectedBulls"
105.12758738308 "BC-SelectedBulls_14" 20 "RZR (fertility)" "BC-SelectedBulls_14" 14 "BC-SelectedBulls"
103.633412596576 "BC-SelectedBulls_15" 25 "RZR (fertility)" "BC-SelectedBulls_15" 15 "BC-SelectedBulls"
102.748467161905 "BC-SelectedBulls_16" 3 "RZR (fertility)" "BC-SelectedBulls_16" 16 "BC-SelectedBulls"
102.014166304969 "BC-SelectedBulls_17" 8 "RZR (fertility)" "BC-SelectedBulls_17" 17 "BC-SelectedBulls"
103.702240883794 "BC-SelectedBulls_18" 13 "RZR (fertility)" "BC-SelectedBulls_18" 18 "BC-SelectedBulls"
99.2897522370572 "BC-SelectedBulls_19" 18 "RZR (fertility)" "BC-SelectedBulls_19" 19 "BC-SelectedBulls"
103.023124895602 "BC-SelectedBulls_20" 23 "RZR (fertility)" "BC-SelectedBulls_20" 20 "BC-SelectedBulls"
98.9516314000819 "BC-SelectedBulls_21" 1 "RZR (fertility)" "BC-SelectedBulls_21" 21 "BC-SelectedBulls"
101.937335319568 "BC-SelectedBulls_22" 6 "RZR (fertility)" "BC-SelectedBulls_22" 22 "BC-SelectedBulls"
98.3099733069908 "BC-SelectedBulls_23" 11 "RZR (fertility)" "BC-SelectedBulls_23" 23 "BC-SelectedBulls"
102.694086426564 "BC-SelectedBulls_24" 16 "RZR (fertility)" "BC-SelectedBulls_24" 24 "BC-SelectedBulls"
102.966189967953 "BC-SelectedBulls_25" 21 "RZR (fertility)" "BC-SelectedBulls_25" 25 "BC-SelectedBulls"
102.18028918048 "calf" 0 "RZR (fertility)" "calf" 0 "calf"
104.899652151892 "calf-h" 9 "RZR (fertility)" "calf-h" 0 "calf-h"
102.863323431273 "calf-h_1" 14 "RZR (fertility)" "calf-h_1" 1 "calf-h"
98.7918712481588 "calf-h_2" 19 "RZR (fertility)" "calf-h_2" 2 "calf-h"
105.228324759035 "calf-h_3" 24 "RZR (fertility)" "calf-h_3" 3 "calf-h"
99.9773900260418 "calf-h_4" 2 "RZR (fertility)" "calf-h_4" 4 "calf-h"
101.431839804051 "calf-h_5" 7 "RZR (fertility)" "calf-h_5" 5 "calf-h"
103.053082100187 "calf-h_6" 12 "RZR (fertility)" "calf-h_6" 6 "calf-h"
102.879853411477 "calf-h_7" 17 "RZR (fertility)" "calf-h_7" 7 "calf-h"
102.042683195744 "calf-h_7" 18 "RZR (fertility)" "calf-h_7" 7 "calf-h"
105.121904392751 "calf-h_8" 22 "RZR (fertility)" "calf-h_8" 8 "calf-h"
99.6117416937981 "calf-h_9" 0 "RZR (fertility)" "calf-h_9" 9 "calf-h"
103.936147950654 "calf-h_10" 5 "RZR (fertility)" "calf-h_10" 10 "calf-h"
101.90827508856 "calf-h_11" 10 "RZR (fertility)" "calf-h_11" 11 "calf-h"
100.359402324988 "calf-h_12" 15 "RZR (fertility)" "calf-h_12" 12 "calf-h"
100.341946210285 "calf-h_13" 20 "RZR (fertility)" "calf-h_13" 13 "calf-h"
109.46200033504 "calf-h_14" 25 "RZR (fertility)" "calf-h_14" 14 "calf-h"
107.620697496542 "calf-h_14" 26 "RZR (fertility)" "calf-h_14" 14 "calf-h"
105.935420527048 "calf-h_15" 3 "RZR (fertility)" "calf-h_15" 15 "calf-h"
101.879534663523 "calf-h_15" 4 "RZR (fertility)" "calf-h_15" 15 "calf-h"
106.691876897328 "calf-h_16" 8 "RZR (fertility)" "calf-h_16" 16 "calf-h"
