"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
9907.13524416355 "Sires" 10 "MGK" "Sires" 0 "Sires"
9305.81464504399 "Sires" 10 "MGK" "Sires" 0 "Sires"
9976.22812685049 "Sires" 10 "MGK" "Sires" 0 "Sires"
9881.07722418125 "Sires" 10 "MGK" "Sires" 0 "Sires"
9697.10800716683 "Sires" 10 "MGK" "Sires" 0 "Sires"
9780.37293748434 "Sires" 10 "MGK" "Sires" 0 "Sires"
10019.6233448494 "Sires" 10 "MGK" "Sires" 0 "Sires"
9511.13797038501 "Sires" 10 "MGK" "Sires" 0 "Sires"
8600.65949340983 "Sires" 10 "MGK" "Sires" 0 "Sires"
9124.05963808587 "Sires" 10 "MGK" "Sires" 0 "Sires"
8445.27553912847 "Sires" 10 "MGK" "Sires" 0 "Sires"
9124.20605491602 "Sires" 10 "MGK" "Sires" 0 "Sires"
9216.99246913009 "Sires" 10 "MGK" "Sires" 0 "Sires"
9032.19372892806 "Sires" 10 "MGK" "Sires" 0 "Sires"
10248.6260716858 "Sires" 10 "MGK" "Sires" 0 "Sires"
9709.86117467582 "Sires" 10 "MGK" "Sires" 0 "Sires"
9525.27591081242 "Sires" 10 "MGK" "Sires" 0 "Sires"
8661.27990586268 "Sires" 10 "MGK" "Sires" 0 "Sires"
9685.41171110552 "Sires" 10 "MGK" "Sires" 0 "Sires"
9493.66812660722 "Sires" 10 "MGK" "Sires" 0 "Sires"
8205.8794893803 "Sires" 10 "MGK" "Sires" 0 "Sires"
9937.83692612752 "Sires" 10 "MGK" "Sires" 0 "Sires"
9182.38900495124 "Sires" 10 "MGK" "Sires" 0 "Sires"
8641.96364480501 "Sires" 10 "MGK" "Sires" 0 "Sires"
9530.20049584659 "Sires" 10 "MGK" "Sires" 0 "Sires"
9076.84770526491 "Sires" 10 "MGK" "Sires" 0 "Sires"
9151.70606742162 "Sires" 10 "MGK" "Sires" 0 "Sires"
8755.48216683357 "Sires" 10 "MGK" "Sires" 0 "Sires"
9412.29862277834 "Sires" 10 "MGK" "Sires" 0 "Sires"
8762.66942617572 "Sires" 10 "MGK" "Sires" 0 "Sires"
8619.73948974142 "Sires" 10 "MGK" "Sires" 0 "Sires"
9780.33290990744 "Sires" 10 "MGK" "Sires" 0 "Sires"
8895.32407391287 "Sires" 10 "MGK" "Sires" 0 "Sires"
8539.86450375986 "Sires" 10 "MGK" "Sires" 0 "Sires"
9855.56373059788 "Dams" 10 "MGK" "Dams" 0 "Dams"
9486.4013927152 "Dams" 10 "MGK" "Dams" 0 "Dams"
9038.20638541359 "Dams" 10 "MGK" "Dams" 0 "Dams"
8900.37343714611 "Dams" 19 "MGK" "Dams" 0 "Dams"
8291.88139811945 "Dams" 19 "MGK" "Dams" 0 "Dams"
8993.22547520573 "Dams" 20 "MGK" "Dams" 0 "Dams"
9051.69046465955 "Dams" 20 "MGK" "Dams" 0 "Dams"
9846.41660602017 "Dams" 20 "MGK" "Dams" 0 "Dams"
9270.71517133334 "Dams" 20 "MGK" "Dams" 0 "Dams"
9511.75561351019 "Dams" 20 "MGK" "Dams" 0 "Dams"
9228.19266310073 "Dams" 20 "MGK" "Dams" 0 "Dams"
8714.90157200492 "Dams" 20 "MGK" "Dams" 0 "Dams"
9572.88061943928 "Dams" 20 "MGK" "Dams" 0 "Dams"
9888.93115857831 "Dams" 20 "MGK" "Dams" 0 "Dams"
10236.4592824878 "Dams" 20 "MGK" "Dams" 0 "Dams"
9307.35776065744 "Dams" 20 "MGK" "Dams" 0 "Dams"
9010.65508664187 "Dams" 20 "MGK" "Dams" 0 "Dams"
9688.04936299557 "Dams" 20 "MGK" "Dams" 0 "Dams"
9613.18958914776 "Dams" 20 "MGK" "Dams" 0 "Dams"
8796.57419454918 "Dams" 20 "MGK" "Dams" 0 "Dams"
8531.10509687795 "Dams" 20 "MGK" "Dams" 0 "Dams"
8765.53323996705 "Dams" 20 "MGK" "Dams" 0 "Dams"
8776.07705421728 "Dams" 20 "MGK" "Dams" 0 "Dams"
8227.60423832934 "Dams" 20 "MGK" "Dams" 0 "Dams"
9508.72087144202 "Dams" 20 "MGK" "Dams" 0 "Dams"
9263.94126914705 "Dams" 20 "MGK" "Dams" 0 "Dams"
9531.2861833009 "Dams" 20 "MGK" "Dams" 0 "Dams"
10309.8875329886 "Dams" 20 "MGK" "Dams" 0 "Dams"
8905.15871627573 "Dams" 20 "MGK" "Dams" 0 "Dams"
8820.92590452068 "Dams" 20 "MGK" "Dams" 0 "Dams"
10073.9435944676 "Dams" 20 "MGK" "Dams" 0 "Dams"
9312.74048284294 "Dams" 20 "MGK" "Dams" 0 "Dams"
8374.83115748273 "Dams" 20 "MGK" "Dams" 0 "Dams"
9020.06734035515 "Dams" 20 "MGK" "Dams" 0 "Dams"
9087.62356261438 "Dams" 20 "MGK" "Dams" 0 "Dams"
9263.71029772068 "Dams" 20 "MGK" "Dams" 0 "Dams"
8799.9334972107 "Dams" 20 "MGK" "Dams" 0 "Dams"
9041.34343276534 "Dams" 20 "MGK" "Dams" 0 "Dams"
8869.69296806282 "Dams" 20 "MGK" "Dams" 0 "Dams"
8414.05605576126 "Dams" 20 "MGK" "Dams" 0 "Dams"
9560.08961621159 "Dams" 20 "MGK" "Dams" 0 "Dams"
10074.8088969431 "Dams" 20 "MGK" "Dams" 0 "Dams"
9503.09167033943 "Dams" 20 "MGK" "Dams" 0 "Dams"
8716.00325209421 "Dams" 20 "MGK" "Dams" 0 "Dams"
8770.50910052926 "Dams" 20 "MGK" "Dams" 0 "Dams"
9283.18780805061 "Dams" 20 "MGK" "Dams" 0 "Dams"
9557.35049036226 "Dams" 20 "MGK" "Dams" 0 "Dams"
10021.382495448 "Dams" 20 "MGK" "Dams" 0 "Dams"
8823.35432894727 "Dams" 20 "MGK" "Dams" 0 "Dams"
9099.82823520617 "Dams" 20 "MGK" "Dams" 0 "Dams"
9730.80106878402 "SelectedSires" 20 "MGK" "SelectedSires" 0 "SelectedSires"
9902.70017076648 "SelectedSires" 20 "MGK" "SelectedSires" 0 "SelectedSires"
8619.73948974142 "SelectedSires" 20 "MGK" "SelectedSires" 0 "SelectedSires"
9377.1293598941 "SelectedSires" 20 "MGK" "SelectedSires" 0 "SelectedSires"
9493.66812660722 "SelectedSires" 20 "MGK" "SelectedSires" 0 "SelectedSires"
10042.5316106947 "Offspring" 29 "MGK" "Offspring" 0 "Offspring"
9676.99572742927 "Offspring" 29 "MGK" "Offspring" 0 "Offspring"
8517.43919052111 "Offspring" 29 "MGK" "Offspring" 0 "Offspring"
9459.23234205517 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8986.87356481005 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8793.6830645194 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8998.56991227273 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8364.67026617341 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9605.89656599481 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9742.04134203098 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9295.25139568136 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9809.48129887441 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9827.7767442479 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8994.30792768901 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8999.84601592249 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9000.40230646264 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8086.14137920119 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8550.30342610286 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9860.4323161373 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
10166.9410829619 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9535.68273807076 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9571.57709249219 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
