"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
3.84337185654247 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.04103421083314 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.58433153791027 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.21388623031295 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.78706426871218 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.51018698468824 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.34181417488326 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.02450230430136 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.0918431200916 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.78174321269176 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.19469971915181 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.98355078201297 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.57497546448246 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.95623303015171 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.04202952989388 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.81871043473288 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.81316169675456 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.24515990832218 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.60050554860356 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.9081238314613 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
4.162338222475 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.93768281091149 "FoundersB" 0 "FP" "FoundersB" 0 "FoundersB"
3.88315439336171 "Sires" 9 "FP" "Sires" 0 "Sires"
3.46479102177822 "Sires" 9 "FP" "Sires" 0 "Sires"
4.2579483830983 "Sires" 10 "FP" "Sires" 0 "Sires"
3.96267784764769 "Sires" 10 "FP" "Sires" 0 "Sires"
4.02613738908563 "Sires" 10 "FP" "Sires" 0 "Sires"
4.20128185349144 "Sires" 10 "FP" "Sires" 0 "Sires"
4.4047215028516 "Sires" 10 "FP" "Sires" 0 "Sires"
4.23034417363423 "Sires" 10 "FP" "Sires" 0 "Sires"
4.41395280941143 "Sires" 10 "FP" "Sires" 0 "Sires"
4.09967704471458 "Sires" 10 "FP" "Sires" 0 "Sires"
3.82314603375265 "Sires" 10 "FP" "Sires" 0 "Sires"
4.32175803408055 "Sires" 10 "FP" "Sires" 0 "Sires"
3.83645537375303 "Sires" 10 "FP" "Sires" 0 "Sires"
4.28562438617678 "Sires" 10 "FP" "Sires" 0 "Sires"
3.97436550139064 "Sires" 10 "FP" "Sires" 0 "Sires"
4.25033511197023 "Sires" 10 "FP" "Sires" 0 "Sires"
4.03415744158379 "Sires" 10 "FP" "Sires" 0 "Sires"
4.15120153846601 "Sires" 10 "FP" "Sires" 0 "Sires"
3.70648839066898 "Sires" 10 "FP" "Sires" 0 "Sires"
4.08886841385381 "Sires" 10 "FP" "Sires" 0 "Sires"
3.49249453432436 "Sires" 10 "FP" "Sires" 0 "Sires"
3.85756507692233 "Sires" 10 "FP" "Sires" 0 "Sires"
3.54308862195781 "Sires" 10 "FP" "Sires" 0 "Sires"
3.93755457796515 "Sires" 10 "FP" "Sires" 0 "Sires"
3.93292983264741 "Sires" 10 "FP" "Sires" 0 "Sires"
4.42555962497748 "Sires" 10 "FP" "Sires" 0 "Sires"
4.2195810546415 "Sires" 10 "FP" "Sires" 0 "Sires"
3.98594221371311 "Sires" 10 "FP" "Sires" 0 "Sires"
3.58163244037409 "Sires" 10 "FP" "Sires" 0 "Sires"
3.83232297438297 "Sires" 10 "FP" "Sires" 0 "Sires"
4.33829010873415 "Sires" 10 "FP" "Sires" 0 "Sires"
4.01221907785053 "Sires" 10 "FP" "Sires" 0 "Sires"
4.16445937374836 "Sires" 10 "FP" "Sires" 0 "Sires"
3.61265024891106 "Sires" 10 "FP" "Sires" 0 "Sires"
3.66959493438704 "Sires" 10 "FP" "Sires" 0 "Sires"
4.42284714419355 "Sires" 10 "FP" "Sires" 0 "Sires"
3.91039841661694 "Sires" 10 "FP" "Sires" 0 "Sires"
3.9042879680424 "Sires" 10 "FP" "Sires" 0 "Sires"
4.14164516175664 "Sires" 10 "FP" "Sires" 0 "Sires"
3.52857760247488 "Sires" 10 "FP" "Sires" 0 "Sires"
3.786010707902 "Sires" 10 "FP" "Sires" 0 "Sires"
3.95956467746456 "Sires" 10 "FP" "Sires" 0 "Sires"
3.42448872119737 "Sires" 10 "FP" "Sires" 0 "Sires"
4.00946214988778 "Sires" 10 "FP" "Sires" 0 "Sires"
3.74915826767352 "Sires" 10 "FP" "Sires" 0 "Sires"
3.78905134561356 "Sires" 10 "FP" "Sires" 0 "Sires"
3.69888826102323 "Sires" 10 "FP" "Sires" 0 "Sires"
4.34801655290775 "Sires" 10 "FP" "Sires" 0 "Sires"
3.80584290454081 "Sires" 10 "FP" "Sires" 0 "Sires"
3.64029239075548 "Sires" 10 "FP" "Sires" 0 "Sires"
4.23774230499256 "Dams" 10 "FP" "Dams" 0 "Dams"
3.96352295111374 "Dams" 10 "FP" "Dams" 0 "Dams"
3.5108786311955 "Dams" 19 "FP" "Dams" 0 "Dams"
3.64936844723227 "Dams" 19 "FP" "Dams" 0 "Dams"
3.95020047470839 "Dams" 19 "FP" "Dams" 0 "Dams"
3.38187876791647 "Dams" 20 "FP" "Dams" 0 "Dams"
3.83403792398544 "Dams" 20 "FP" "Dams" 0 "Dams"
4.16641390286192 "Dams" 20 "FP" "Dams" 0 "Dams"
4.05712126915987 "Dams" 20 "FP" "Dams" 0 "Dams"
4.07406415708799 "Dams" 20 "FP" "Dams" 0 "Dams"
3.94210268649637 "Dams" 20 "FP" "Dams" 0 "Dams"
3.55215285574457 "Dams" 20 "FP" "Dams" 0 "Dams"
3.79382663728603 "Dams" 20 "FP" "Dams" 0 "Dams"
3.99064294000381 "Dams" 20 "FP" "Dams" 0 "Dams"
4.19807581305398 "Dams" 20 "FP" "Dams" 0 "Dams"
3.53095613981645 "Dams" 20 "FP" "Dams" 0 "Dams"
3.8568598540969 "Dams" 20 "FP" "Dams" 0 "Dams"
3.86296723687509 "Dams" 20 "FP" "Dams" 0 "Dams"
3.52690083122743 "Dams" 20 "FP" "Dams" 0 "Dams"
3.88369151154323 "Dams" 20 "FP" "Dams" 0 "Dams"
3.72315637656095 "Dams" 20 "FP" "Dams" 0 "Dams"
3.92354987243703 "Dams" 20 "FP" "Dams" 0 "Dams"
3.98869479396365 "Dams" 20 "FP" "Dams" 0 "Dams"
3.56495809839297 "Dams" 20 "FP" "Dams" 0 "Dams"
3.8693209907714 "Dams" 20 "FP" "Dams" 0 "Dams"
3.66261312862853 "Dams" 20 "FP" "Dams" 0 "Dams"
3.53013394154628 "Dams" 20 "FP" "Dams" 0 "Dams"
4.31876487315041 "Dams" 20 "FP" "Dams" 0 "Dams"
3.61017028286031 "Dams" 20 "FP" "Dams" 0 "Dams"
3.82485011339344 "Dams" 20 "FP" "Dams" 0 "Dams"
3.95649601799982 "Dams" 20 "FP" "Dams" 0 "Dams"
4.02356027678226 "Dams" 20 "FP" "Dams" 0 "Dams"
3.62151581810943 "Dams" 20 "FP" "Dams" 0 "Dams"
4.01346039657986 "Dams" 20 "FP" "Dams" 0 "Dams"
3.79148844493442 "Dams" 20 "FP" "Dams" 0 "Dams"
3.8302833514973 "Dams" 20 "FP" "Dams" 0 "Dams"
4.12457534244355 "Dams" 20 "FP" "Dams" 0 "Dams"
3.68957241187961 "Dams" 20 "FP" "Dams" 0 "Dams"
4.01828867781434 "Dams" 20 "FP" "Dams" 0 "Dams"
3.90201064727061 "Dams" 20 "FP" "Dams" 0 "Dams"
3.88763345096717 "Dams" 20 "FP" "Dams" 0 "Dams"
4.02860825672918 "Dams" 20 "FP" "Dams" 0 "Dams"
3.84133090980827 "Dams" 20 "FP" "Dams" 0 "Dams"
3.55802863277275 "Dams" 20 "FP" "Dams" 0 "Dams"
3.71948470654177 "Dams" 20 "FP" "Dams" 0 "Dams"
3.6893096090087 "Dams" 20 "FP" "Dams" 0 "Dams"
4.11999789461144 "Dams" 20 "FP" "Dams" 0 "Dams"
4.34731263765335 "Dams" 20 "FP" "Dams" 0 "Dams"
3.99781954011966 "Dams" 20 "FP" "Dams" 0 "Dams"
3.82802505951819 "Dams" 20 "FP" "Dams" 0 "Dams"
4.4047215028516 "SelectedSires" 20 "FP" "SelectedSires" 0 "SelectedSires"
4.2579483830983 "SelectedSires" 20 "FP" "SelectedSires" 0 "SelectedSires"
3.69888826102323 "SelectedSires" 20 "FP" "SelectedSires" 0 "SelectedSires"
4.02613738908563 "SelectedSires" 20 "FP" "SelectedSires" 0 "SelectedSires"
4.42284714419355 "SelectedSires" 20 "FP" "SelectedSires" 0 "SelectedSires"
4.32172668842237 "Offspring" 29 "FP" "Offspring" 0 "Offspring"
4.11363049698267 "Offspring" 29 "FP" "Offspring" 0 "Offspring"
3.7878267808781 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.06727503834301 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.57488782927384 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.81319518363641 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.84579933847493 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.02534392257701 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.83790662092756 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.04921444044713 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.76567904063616 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.30885010178405 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.10829823969221 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.22343164337098 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.96630627082684 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.26184820270665 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.86525015713808 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.69299923435658 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.11553445405718 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.21659330117104 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.16372698696457 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.93025119343118 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.38009204536514 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
